"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"20473","mum",19256,308,102,4,1,917,"female",6.82110747225646,0.248127547537146,"male-real","female"
"20474","mum",18652,307,92,7,1,522,"male",6.25766758788264,0.0685875138698037,"female-real","female"
"20475","mum",23788,404,54,4,1,974,"female",6.88141130364254,-0.613664614066099,"female-real","female"
"20476","mum",3639,107,77,4,1,557,"female",6.32256523992728,-0.20072253663121,"male-real","female"
"20477","mum",18082,306,99,7,1,570,"male",6.3456363608286,0.194265537436944,"female-real","female"
"20478","mum",19869,309,112,4,1,644,"female",6.46769872610435,0.427667581204489,"male-real","female"
"20479","mum",23790,404,54,4,1,974,"female",6.88141130364254,-0.613664614066099,"female-real","female"
"20480","mum",1676,103,197,4,1,1159,"female",7.05531284333975,1.9537578673769,"male-real","female"
"20481","mum",5805,111,39,2,1,658,"female",6.48920493132532,-0.882974664567113,"none","female"
"20482","mum",12938,210,114,4,1,565,"male",6.33682573114644,0.463575587937958,"female-real","female"
"20483","mum",1675,103,197,4,1,1159,"female",7.05531284333975,1.9537578673769,"male-real","female"
"20484","mum",14654,213,126,7,1,760,"male",6.63331843328038,0.679023628338769,"male-real","female"
"20485","mum",26064,408,45,7,1,571,"female",6.34738920965601,-0.775250644366707,"male-real","female"
"20486","mum",20140,310,23,4,1,1164,"female",7.05961762829138,-1.17023871843486,"male-real","female"
"20487","mum",21473,312,57,4,1,440,"male",6.08677472691231,-0.559802603965896,"male-real","female"
"20488","mum",23053,403,15,2,1,560,"female",6.32793678372919,-1.31387074536874,"none","female"
"20489","mum",21476,312,58,2,1,462,"male",6.13556489108174,-0.541848600599162,"none","female"
"20490","mum",13091,210,197,7,1,650,"male",6.47697236288968,1.9537578673769,"male-real","female"
"20491","mum",25205,406,157,4,1,1068,"male",6.97354301952014,1.23559773270753,"female-real","female"
"20492","mum",4343,108,104,4,1,691,"female",6.53813982376767,0.284035554270615,"male-real","female"
"20493","mum",4344,108,104,4,1,691,"female",6.53813982376767,0.284035554270615,"male-real","female"
"20494","mum",1193,103,17,2,1,727,"female",6.58892647753352,-1.27796273863527,"none","female"
"20495","mum",11280,207,123,4,1,399,"female",5.98896141688986,0.625161618238566,"female-real","female"
"20496","mum",23503,403,162,7,1,516,"female",6.24610676548156,1.3253677495412,"male-real","female"
"20497","mum",23317,403,95,4,1,586,"female",6.37331978957701,0.122449523970006,"female-real","female"
"20498","mum",7137,113,92,2,1,398,"male",5.98645200528444,0.0685875138698037,"none","female"
"20499","mum",16075,303,22,2,1,794,"female",6.67708346124714,-1.1881927218016,"none","female"
"20500","mum",2278,105,14,2,1,552,"female",6.31354804627709,-1.33182474873547,"none","female"
"20501","mum",9529,204,124,7,1,658,"female",6.48920493132532,0.6431156216053,"male-real","female"
"20502","mum",14655,213,126,7,1,760,"male",6.63331843328038,0.679023628338769,"male-real","female"
"20503","mum",14205,212,176,4,1,752,"male",6.62273632394984,1.57672379667548,"female-real","female"
"20504","mum",8095,202,40,4,1,614,"male",6.41999492814714,-0.865020661200379,"female-real","female"
"20505","mum",14411,213,49,2,1,532,"male",6.27664348934164,-0.70343463089977,"none","female"
"20506","mum",20039,309,188,7,1,614,"female",6.41999492814714,1.79217183707629,"female-real","female"
"20507","mum",22417,401,195,7,1,688,"female",6.53378883793334,1.91784986064343,"male-real","female"
"20508","mum",11281,207,123,4,1,399,"female",5.98896141688986,0.625161618238566,"female-real","female"
"20509","mum",4075,108,29,2,1,573,"female",6.35088571671474,-1.06251469823446,"none","female"
"20510","mum",23318,403,95,4,1,586,"female",6.37331978957701,0.122449523970006,"female-real","female"
"20511","mum",26340,408,133,4,1,581,"female",6.36475075685191,0.804701651905909,"female-real","female"
"20512","mum",13183,211,24,2,1,715,"male",6.57228254269401,-1.15228471506813,"none","female"
"20513","mum",7696,201,84,2,1,547,"female",6.30444880242198,-0.0750445130640705,"none","female"
"20514","mum",19085,308,49,7,1,703,"female",6.55535689181067,-0.70343463089977,"female-real","female"
"20515","mum",19084,308,49,7,1,703,"female",6.55535689181067,-0.70343463089977,"female-real","female"
"20516","mum",21475,312,58,2,1,462,"male",6.13556489108174,-0.541848600599162,"none","female"
"20517","mum",10828,206,176,7,1,520,"female",6.25382881157547,1.57672379667548,"male-real","female"
"20518","mum",26063,408,45,7,1,571,"female",6.34738920965601,-0.775250644366707,"male-real","female"
"20519","mum",18576,307,72,4,1,623,"male",6.43454651878745,-0.290492553464882,"male-real","female"
"20520","mum",8002,202,13,2,1,536,"male",6.2841341610708,-1.3497787521022,"none","female"
"20521","mum",3640,107,77,4,1,557,"female",6.32256523992728,-0.20072253663121,"male-real","female"
"20522","mum",24725,405,197,4,1,574,"female",6.35262939631957,1.9537578673769,"female-real","female"
"20523","mum",8683,203,38,4,1,501,"female",6.21660610108486,-0.900928667933847,"female-real","female"
"20524","mum",12937,210,114,4,1,565,"male",6.33682573114644,0.463575587937958,"female-real","female"
"20525","mum",25338,407,12,2,1,556,"female",6.32076829425058,-1.36773275546894,"none","female"
"20526","mum",15030,301,69,2,1,574,"female",6.35262939631957,-0.344354563565085,"none","female"
"20527","mum",195,101,52,2,1,477,"female",6.16751649088834,-0.649572620799567,"none","female"
"20528","mum",4811,109,73,7,1,579,"female",6.361302477573,-0.272538550098148,"female-real","female"
"20529","mum",5537,110,127,4,1,693,"male",6.5410299991899,0.696977631705503,"male-real","female"
"20530","mum",27328,410,72,4,1,869,"male",6.76734312526539,-0.290492553464882,"female-real","female"
"20531","mum",5608,110,169,7,1,987,"male",6.89467003943348,1.45104577310834,"female-real","female"
"20532","mum",28567,412,112,7,1,755,"male",6.62671774924902,0.427667581204489,"male-real","female"
"20533","mum",24724,405,197,4,1,574,"female",6.35262939631957,1.9537578673769,"female-real","female"
"20534","mum",3855,107,161,7,1,570,"female",6.3456363608286,1.30741374617447,"female-real","female"
"20535","mum",8001,202,13,2,1,536,"male",6.2841341610708,-1.3497787521022,"none","female"
"20536","mum",22821,402,118,4,1,544,"female",6.29894924685594,0.535391601404895,"female-real","female"
"20537","mum",14889,301,26,7,1,636,"female",6.45519856334012,-1.11637670833466,"female-real","female"
"20538","mum",1194,103,17,2,1,727,"female",6.58892647753352,-1.27796273863527,"none","female"
"20539","mum",16808,304,71,2,1,648,"male",6.47389069635227,-0.308446556831616,"none","female"
"20540","mum",11620,208,47,2,1,1041,"female",6.94793706861497,-0.739342637633239,"none","female"
"20541","mum",12246,209,71,2,1,707,"female",6.56103066589657,-0.308446556831616,"none","female"
"20542","mum",16490,303,163,7,1,549,"female",6.30809844150953,1.34332175290794,"female-real","female"
"20543","mum",17341,305,60,2,1,672,"female",6.51025834052315,-0.505940593865693,"none","female"
"20544","mum",7645,201,71,7,1,555,"female",6.31896811374643,-0.308446556831616,"male-real","female"
"20545","mum",13616,211,163,4,1,591,"male",6.3818160174061,1.34332175290794,"female-real","female"
"20546","mum",20428,310,95,7,1,706,"female",6.55961523749324,0.122449523970006,"female-real","female"
"20547","mum",27643,411,8,4,1,684,"male",6.52795791762255,-1.43954876893588,"female-real","female"
"20548","mum",12232,209,68,4,1,1233,"female",7.11720550316434,-0.362308566931819,"female-real","female"
"20549","mum",18575,307,72,4,1,623,"male",6.43454651878745,-0.290492553464882,"male-real","female"
"20550","mum",26341,408,133,4,1,581,"female",6.36475075685191,0.804701651905909,"female-real","female"
"20551","mum",15263,301,136,4,1,771,"female",6.64768837356333,0.858563662006112,"male-real","female"
"20552","mum",18081,306,99,7,1,570,"male",6.3456363608286,0.194265537436944,"female-real","female"
"20553","mum",12245,209,71,2,1,707,"female",6.56103066589657,-0.308446556831616,"none","female"
"20554","mum",24778,406,11,7,1,743,"male",6.61069604471776,-1.38568675883567,"male-real","female"
"20555","mum",5538,110,127,4,1,693,"male",6.5410299991899,0.696977631705503,"male-real","female"
"20556","mum",4077,108,29,2,1,573,"female",6.35088571671474,-1.06251469823446,"none","female"
"20557","mum",16491,303,163,7,1,549,"female",6.30809844150953,1.34332175290794,"female-real","female"
"20558","mum",26136,408,65,2,1,592,"female",6.38350663488401,-0.416170577032022,"none","female"
"20559","mum",14410,213,49,2,1,532,"male",6.27664348934164,-0.70343463089977,"none","female"
"20560","mum",24626,405,148,7,1,572,"female",6.3491389913798,1.07401170240692,"male-real","female"
"20561","mum",27642,411,8,4,1,684,"male",6.52795791762255,-1.43954876893588,"female-real","female"
"20562","mum",24501,405,94,2,1,458,"female",6.12686918411419,0.104495520603272,"none","female"
"20563","mum",10346,206,24,4,1,661,"female",6.49375383985169,-1.15228471506813,"female-real","female"
"20564","mum",8564,202,199,7,1,500,"male",6.21460809842219,1.98966587411037,"male-real","female"
"20565","mum",14888,301,26,7,1,636,"female",6.45519856334012,-1.11637670833466,"female-real","female"
"20566","mum",27251,410,48,2,1,612,"male",6.41673228251233,-0.721388634266504,"none","female"
"20567","mum",16076,303,22,2,1,794,"female",6.67708346124714,-1.1881927218016,"none","female"
"20568","mum",10580,206,87,2,1,620,"female",6.42971947803914,-0.0211825029638677,"none","female"
"20569","mum",12769,210,63,2,1,626,"male",6.4393503711001,-0.45207858376549,"none","female"
"20570","mum",4076,108,29,2,1,573,"female",6.35088571671474,-1.06251469823446,"none","female"
"20571","mum",19708,309,63,2,1,454,"female",6.11809719804135,-0.45207858376549,"none","female"
"20572","mum",19203,308,85,2,1,534,"female",6.2803958389602,-0.0570905096973362,"none","female"
"20573","mum",1107,102,177,4,1,539,"male",6.289715570909,1.59467780004222,"male-real","female"
"20574","mum",11138,207,75,2,1,518,"female",6.24997524225948,-0.236630543364679,"none","female"
"20575","mum",8684,203,38,4,1,501,"female",6.21660610108486,-0.900928667933847,"female-real","female"
"20576","mum",14412,213,49,2,1,532,"male",6.27664348934164,-0.70343463089977,"none","female"
"20577","mum",7132,113,91,7,1,756,"male",6.62804137617953,0.0506335105030694,"female-real","female"
"20578","mum",27031,409,195,4,1,594,"female",6.38687931936265,1.91784986064343,"female-real","female"
"20579","mum",2280,105,14,2,1,552,"female",6.31354804627709,-1.33182474873547,"none","female"
"20580","mum",15031,301,69,2,1,574,"female",6.35262939631957,-0.344354563565085,"none","female"
"20581","mum",9410,204,74,4,1,564,"female",6.33505425149806,-0.254584546731413,"female-real","female"
"20582","mum",19707,309,63,2,1,454,"female",6.11809719804135,-0.45207858376549,"none","female"
"20583","mum",7599,201,64,4,1,1156,"female",7.05272104923232,-0.434124580398756,"female-real","female"
"20584","mum",13265,211,46,7,1,545,"male",6.30078579466324,-0.757296640999973,"male-real","female"
"20585","mum",983,102,120,7,1,624,"male",6.43615036836943,0.571299608138363,"female-real","female"
"20586","mum",10827,206,176,7,1,520,"female",6.25382881157547,1.57672379667548,"male-real","female"
"20587","mum",19255,308,102,4,1,917,"female",6.82110747225646,0.248127547537146,"male-real","female"
"20588","mum",22462,402,11,2,1,602,"female",6.40025744530882,-1.38568675883567,"none","female"
"20589","mum",28566,412,112,7,1,755,"male",6.62671774924902,0.427667581204489,"male-real","female"
"20590","mum",2778,105,188,7,1,645,"female",6.46925031679577,1.79217183707629,"female-real","female"
"20591","mum",21625,312,97,7,1,647,"male",6.4723462945009,0.158357530703475,"female-real","female"
"20592","mum",10347,206,24,4,1,661,"female",6.49375383985169,-1.15228471506813,"female-real","female"
"20593","mum",25339,407,12,2,1,556,"female",6.32076829425058,-1.36773275546894,"none","female"
"20594","mum",7598,201,64,4,1,1156,"female",7.05272104923232,-0.434124580398756,"female-real","female"
"20595","mum",11216,207,94,7,1,557,"female",6.32256523992728,0.104495520603272,"male-real","female"
"20596","mum",7695,201,84,2,1,547,"female",6.30444880242198,-0.0750445130640705,"none","female"
"20597","mum",13615,211,163,4,1,591,"male",6.3818160174061,1.34332175290794,"female-real","female"
"20598","mum",19709,309,63,2,1,454,"female",6.11809719804135,-0.45207858376549,"none","female"
"20599","mum",7644,201,71,7,1,555,"female",6.31896811374643,-0.308446556831616,"male-real","female"
"20600","mum",8094,202,40,4,1,614,"male",6.41999492814714,-0.865020661200379,"female-real","female"
"20601","mum",20732,311,27,4,1,639,"male",6.45990445437753,-1.09842270496792,"male-real","female"
"20602","mum",7136,113,92,2,1,398,"male",5.98645200528444,0.0685875138698037,"none","female"
"20603","mum",27588,410,173,7,1,671,"male",6.50876913697168,1.52286178657528,"male-real","female"
"20604","mum",21477,312,58,2,1,462,"male",6.13556489108174,-0.541848600599162,"none","female"
"20605","mum",17447,305,83,4,1,651,"female",6.47850964220857,-0.0929985164308048,"male-real","female"
"20606","mum",25102,406,100,2,1,562,"male",6.33150184989369,0.212219540803678,"none","female"
"20607","mum",481,101,143,4,1,497,"female",6.20859002609663,0.984241685573252,"male-real","female"
"20608","mum",12190,209,56,7,1,1349,"female",7.20711885620776,-0.57775660733263,"male-real","female"
"20609","mum",2095,104,140,7,1,509,"female",6.23244801655052,0.930379675473049,"female-real","female"
"20610","mum",9263,204,36,2,1,593,"female",6.38519439899773,-0.936836674667316,"none","female"
"20611","mum",5109,109,192,4,1,592,"female",6.38350663488401,1.86398785054323,"male-real","female"
"20612","mum",18593,307,76,2,1,651,"male",6.47850964220857,-0.218676539997945,"none","female"
"20613","mum",5110,109,192,4,1,592,"female",6.38350663488401,1.86398785054323,"male-real","female"
"20614","mum",1711,104,9,2,1,531,"female",6.27476202124194,-1.42159476556914,"none","female"
"20615","mum",496,101,151,7,1,697,"female",6.54678541076052,1.12787371250713,"female-real","female"
"20616","mum",25104,406,100,2,1,562,"male",6.33150184989369,0.212219540803678,"none","female"
"20617","mum",2795,105,198,4,1,620,"female",6.42971947803914,1.97171187074364,"male-real","female"
"20618","mum",7263,113,145,4,1,510,"male",6.23441072571837,1.02014969230672,"male-real","female"
"20619","mum",17104,304,184,4,1,676,"male",6.51619307604296,1.72035582360936,"male-real","female"
"20620","mum",8912,203,99,2,1,524,"female",6.26149168432104,0.194265537436944,"none","female"
"20621","mum",23319,403,95,4,1,586,"female",6.37331978957701,0.122449523970006,"female-real","female"
"20622","mum",23724,404,40,7,1,524,"female",6.26149168432104,-0.865020661200379,"male-real","female"
"20623","mum",11139,207,75,2,1,518,"female",6.24997524225948,-0.236630543364679,"none","female"
