"","X","Subject","Trial","Stimulus","Block","RT","ACC","condition","yearofbirth","cTrial","older","RTlog","WordAge"
"2736",2736,209,56,"spirits",2,855,1,"iso",1976,-0.181442946357859,"yes",6.75227037614174,"youngword"
"2737",2737,209,56,"survival",4,1049,1,"oldreal",1976,-0.181442946357859,"yes",6.95654544315157,"youngword"
"2738",2738,209,57,"dye",7,950,1,"youngreal",1976,-0.158024342008904,"yes",6.85751406254539,"youngword"
"2739",2739,209,57,"dye",7,950,1,"youngreal",1976,-0.158024342008904,"yes",6.85751406254539,"youngword"
"2740",2740,209,58,"mittens",7,1014,0,"youngreal",1976,-0.13460573765995,"yes",6.92264389147589,"oldword"
"2741",2741,209,62,"lifting",4,1079,1,"oldreal",1976,-0.0409313202641312,"yes",6.98471632011827,"youngword"
"2742",2742,209,64,"silent",4,1023,1,"oldreal",1976,0.00590588843377808,"yes",6.93147180559945,"oldword"
"2743",2743,209,64,"lifting",2,984,1,"iso",1976,0.00590588843377808,"yes",6.89264164117209,"youngword"
"2744",2744,209,67,"electricity",2,767,1,"iso",1976,0.0761617014806419,"yes",6.64378973314767,"oldword"
"2745",2745,209,69,"video",4,1162,1,"oldreal",1976,0.122998910178551,"yes",7.05875815251866,"youngword"
"2746",2746,209,69,"bitten",2,907,1,"iso",1976,0.122998910178551,"yes",6.81124437860129,"youngword"
"2747",2747,209,72,"depressing",4,1363,1,"oldreal",1976,0.193254723225415,"yes",7.21817683840341,"youngword"
"2748",2748,209,72,"expensive",2,847,1,"iso",1976,0.193254723225415,"yes",6.7428806357919,"youngword"
"2749",2749,209,74,"respected",2,948,1,"iso",1976,0.240091931923324,"yes",6.85540879860993,"oldword"
"2750",2750,209,75,"physics",2,924,1,"iso",1976,0.263510536272279,"yes",6.82979373751242,"youngword"
"2751",2751,209,76,"chemistry",2,645,1,"iso",1976,0.286929140621233,"yes",6.4707995037826,"youngword"
"2752",2752,209,77,"hymns",4,1500,1,"oldreal",1976,0.310347744970188,"yes",7.31388683163346,"oldword"
"2753",2753,209,78,"reckon",4,990,1,"oldreal",1976,0.333766349319143,"yes",6.89871453432999,"youngword"
"2754",2754,209,82,"depressing",7,1128,1,"youngreal",1976,0.427440766714961,"yes",7.02908756414966,"youngword"
"2755",2755,209,83,"dye",4,1488,1,"oldreal",1976,0.450859371063916,"yes",7.30586003268401,"youngword"
"2756",2756,209,85,"chemistry",4,1141,1,"oldreal",1976,0.497696579761825,"yes",7.04053639021596,"youngword"
"2757",2757,209,85,"recite",7,1123,1,"youngreal",1976,0.497696579761825,"yes",7.02464903045364,"oldword"
"2758",2758,209,86,"environment",4,799,1,"oldreal",1976,0.52111518411078,"yes",6.68461172766793,"youngword"
"2759",2759,209,86,"environment",4,799,1,"oldreal",1976,0.52111518411078,"yes",6.68461172766793,"youngword"
"2760",2760,209,89,"guide",4,937,1,"oldreal",1976,0.591370997157644,"yes",6.84374994900622,"youngword"
"2761",2761,209,93,"fireworks",7,899,1,"youngreal",1976,0.685045414553462,"yes",6.80239476332431,"oldword"
"2762",2762,209,93,"seventh",4,822,1,"oldreal",1976,0.685045414553462,"yes",6.71295620067707,"youngword"
"2763",2763,209,96,"miners",7,784,1,"youngreal",1976,0.755301227600326,"yes",6.66568371778241,"oldword"
"2764",2764,209,97,"bitten",7,720,1,"youngreal",1976,0.77871983194928,"yes",6.58063913728495,"youngword"
"2765",2765,209,99,"idle",4,1477,1,"oldreal",1976,0.82555704064719,"yes",7.29844510150815,"oldword"
"2766",2766,209,105,"frighten",7,661,0,"youngreal",1976,0.966068666740917,"yes",6.49526555593701,"oldword"
"2767",2767,209,110,"respected",7,745,1,"youngreal",1976,1.08316168848569,"yes",6.61472560020376,"oldword"
"2768",2768,209,114,"delivered",7,785,1,"youngreal",1976,1.17683610588151,"yes",6.66695679242921,"oldword"
"2769",2769,209,114,"pencils",4,846,1,"oldreal",1976,1.17683610588151,"yes",6.74170069465205,"oldword"
"2770",2770,209,117,"recite",4,1384,1,"oldreal",1976,1.24709191892837,"yes",7.23345541862144,"oldword"
"2771",2771,209,117,"fried",7,1503,1,"youngreal",1976,1.24709191892837,"yes",7.31588350450979,"oldword"
"2772",2772,209,118,"bitten",4,941,1,"oldreal",1976,1.27051052327733,"yes",6.84800527457636,"youngword"
"2773",2773,209,118,"bitten",4,941,1,"oldreal",1976,1.27051052327733,"yes",6.84800527457636,"youngword"
"2774",2774,209,122,"expensive",7,718,1,"youngreal",1976,1.36418494067315,"yes",6.57786135772105,"youngword"
"2775",2775,209,126,"permission",7,1277,1,"youngreal",1976,1.45785935806896,"yes",7.15305163493748,"oldword"
"2776",2776,209,128,"pencils",7,910,1,"youngreal",1976,1.50469656676687,"yes",6.81454289725996,"oldword"
"2777",2777,209,132,"beg",4,1152,1,"oldreal",1976,1.59837098416269,"yes",7.05012252026906,"oldword"
"2778",2778,209,134,"libraries",7,1251,1,"youngreal",1976,1.6452081928606,"yes",7.13249755166004,"oldword"
"2779",2779,209,135,"dental",4,1591,1,"oldreal",1976,1.66862679720956,"yes",7.37274636640433,"oldword"
"2780",2780,209,136,"miners",4,573,1,"oldreal",1976,1.69204540155851,"yes",6.35262939631957,"oldword"
"2781",2781,209,137,"delivered",4,709,1,"oldreal",1976,1.71546400590746,"yes",6.56526497003536,"oldword"
"2782",2782,209,139,"stress",7,1265,1,"youngreal",1976,1.76230121460537,"yes",7.14361760270412,"youngword"
"2783",2783,209,140,"confectionery",4,1363,1,"oldreal",1976,1.78571981895433,"yes",7.21817683840341,"oldword"
"2784",2784,209,148,"hymns",7,1113,1,"youngreal",1976,1.97306865374597,"yes",7.01571242048723,"oldword"
"2785",2785,209,151,"survival",7,992,1,"youngreal",1976,2.04332446679283,"yes",6.90073066404517,"youngword"
"2786",2786,209,152,"seventh",7,975,1,"youngreal",1976,2.06674307114178,"yes",6.88346258641309,"youngword"
"2787",2787,209,154,"willow",7,1325,1,"youngreal",1976,2.11358027983969,"yes",7.18992217074581,"oldword"
"2788",2788,209,155,"whistle",7,782,1,"youngreal",1976,2.13699888418865,"yes",6.6631326959908,"oldword"
"2789",2789,209,156,"nicest",4,1410,1,"oldreal",1976,2.1604174885376,"yes",7.25205395185281,"youngword"
"2790",2790,209,160,"intellectual",4,1537,1,"oldreal",1976,2.25409190593342,"yes",7.33823815006559,"youngword"
"2791",2791,210,2,"chemistry",2,811,1,"iso",1966,-1.44604758120141,"yes",6.69950034016168,"youngword"
"2792",2792,210,4,"permission",2,814,1,"iso",1966,-1.3992103725035,"yes",6.70318811324086,"oldword"
"2793",2793,210,4,"beg",4,798,1,"oldreal",1966,-1.3992103725035,"yes",6.68336094576627,"oldword"
"2794",2794,210,5,"depressing",2,1203,1,"iso",1966,-1.37579176815454,"yes",7.09340462586877,"youngword"
"2795",2795,210,5,"depressing",2,1203,1,"iso",1966,-1.37579176815454,"yes",7.09340462586877,"youngword"
"2796",2796,210,5,"lifestyle",4,886,1,"oldreal",1966,-1.37579176815454,"yes",6.78784498230958,"youngword"
"2797",2797,210,5,"lifestyle",4,886,1,"oldreal",1966,-1.37579176815454,"yes",6.78784498230958,"youngword"
"2798",2798,210,6,"confectionery",2,698,1,"iso",1966,-1.35237316380559,"yes",6.54965074223381,"oldword"
"2799",2799,210,6,"confectionery",2,698,1,"iso",1966,-1.35237316380559,"yes",6.54965074223381,"oldword"
"2800",2800,210,7,"hymns",2,668,1,"iso",1966,-1.32895455945663,"yes",6.50578406012823,"oldword"
"2801",2801,210,8,"confectionery",4,995,1,"oldreal",1966,-1.30553595510768,"yes",6.9037472575846,"oldword"
"2802",2802,210,9,"bitten",2,786,1,"iso",1966,-1.28211735075873,"yes",6.6682282484174,"youngword"
"2803",2803,210,10,"idle",2,889,1,"iso",1966,-1.25869874640977,"yes",6.79122146272619,"oldword"
"2804",2804,210,12,"expensive",2,622,1,"iso",1966,-1.21186153771186,"yes",6.43454651878745,"youngword"
"2805",2805,210,13,"nicest",7,1001,1,"youngreal",1966,-1.18844293336291,"yes",6.90975328164481,"youngword"
"2806",2806,210,14,"fridge",2,646,1,"iso",1966,-1.16502432901395,"yes",6.4723462945009,"youngword"
"2807",2807,210,17,"stress",2,627,1,"iso",1966,-1.09476851596709,"yes",6.4425401664682,"youngword"
"2808",2808,210,18,"seventh",2,1041,1,"iso",1966,-1.07134991161813,"yes",6.94889722231331,"youngword"
"2809",2809,210,20,"whistle",7,853,1,"youngreal",1966,-1.02451270292023,"yes",6.74993119378857,"oldword"
"2810",2810,210,21,"survival",4,1611,1,"oldreal",1966,-1.00109409857127,"yes",7.38523092306657,"youngword"
"2811",2811,210,22,"mittens",4,832,1,"oldreal",1966,-0.977675494222316,"yes",6.72503364216684,"oldword"
"2812",2812,210,22,"lifting",2,995,1,"iso",1966,-0.977675494222316,"yes",6.9037472575846,"youngword"
"2813",2813,210,23,"silent",4,606,1,"oldreal",1966,-0.954256889873361,"yes",6.4085287910595,"oldword"
"2814",2814,210,23,"silent",4,606,1,"oldreal",1966,-0.954256889873361,"yes",6.4085287910595,"oldword"
"2815",2815,210,24,"idle",4,675,1,"oldreal",1966,-0.930838285524407,"yes",6.51619307604296,"oldword"
"2816",2816,210,26,"beg",2,870,1,"iso",1966,-0.884001076826497,"yes",6.7696419768525,"oldword"
"2817",2817,210,26,"stress",7,753,1,"youngreal",1966,-0.884001076826497,"yes",6.62539236800796,"youngword"
"2818",2818,210,28,"nicest",2,749,1,"iso",1966,-0.837163868128588,"yes",6.62007320653036,"youngword"
"2819",2819,210,29,"guide",2,729,1,"iso",1966,-0.813745263779634,"yes",6.59304453414244,"youngword"
"2820",2820,210,29,"fried",4,832,0,"oldreal",1966,-0.813745263779634,"yes",6.72503364216684,"oldword"
"2821",2821,210,30,"physics",7,1232,1,"youngreal",1966,-0.790326659430679,"yes",7.11720550316434,"youngword"
"2822",2822,210,30,"physics",7,1232,1,"youngreal",1966,-0.790326659430679,"yes",7.11720550316434,"youngword"
"2823",2823,210,30,"physics",2,665,1,"iso",1966,-0.790326659430679,"yes",6.50128967054039,"youngword"
"2824",2824,210,30,"physics",2,665,1,"iso",1966,-0.790326659430679,"yes",6.50128967054039,"youngword"
"2825",2825,210,33,"survival",2,729,1,"iso",1966,-0.720070846383815,"yes",6.59304453414244,"youngword"
"2826",2826,210,33,"nicest",4,1133,1,"oldreal",1966,-0.720070846383815,"yes",7.0335064842877,"youngword"
"2827",2827,210,34,"reckon",2,875,1,"iso",1966,-0.69665224203486,"yes",6.77536609093639,"youngword"
"2828",2828,210,34,"reckon",2,875,1,"iso",1966,-0.69665224203486,"yes",6.77536609093639,"youngword"
"2829",2829,210,36,"whistle",2,560,1,"iso",1966,-0.649815033336951,"yes",6.3297209055227,"oldword"
"2830",2830,210,37,"video",2,609,0,"iso",1966,-0.626396428987997,"yes",6.41345895716736,"youngword"
"2831",2831,210,38,"delivered",7,1298,1,"youngreal",1966,-0.602977824639042,"yes",7.1693500166706,"oldword"
"2832",2832,210,38,"respected",4,1139,1,"oldreal",1966,-0.602977824639042,"yes",7.03878354138854,"oldword"
"2833",2833,210,40,"impressive",7,1140,1,"youngreal",1966,-0.556140615941133,"yes",7.03966034986208,"youngword"
"2834",2834,210,41,"delivered",2,606,1,"iso",1966,-0.532722011592178,"yes",6.4085287910595,"oldword"
"2835",2835,210,42,"mittens",7,1371,1,"youngreal",1966,-0.509303407243224,"yes",7.22402480828583,"oldword"
"2836",2836,210,42,"pencils",2,1077,1,"iso",1966,-0.509303407243224,"yes",6.98286275146894,"oldword"
"2837",2837,210,45,"seventh",4,756,1,"oldreal",1966,-0.43904759419636,"yes",6.62936325343745,"youngword"
"2838",2838,210,46,"miners",2,746,1,"iso",1966,-0.415628989847405,"yes",6.61606518513282,"oldword"
"2839",2839,210,48,"willow",2,767,1,"iso",1966,-0.368791781149496,"yes",6.64378973314767,"oldword"
"2840",2840,210,49,"lifestyle",2,1496,1,"iso",1966,-0.345373176800541,"yes",7.31121838441963,"youngword"
"2841",2841,210,49,"whistle",4,1375,1,"oldreal",1966,-0.345373176800541,"yes",7.22693601849329,"oldword"
"2842",2842,210,50,"chemistry",4,782,1,"oldreal",1966,-0.321954572451587,"yes",6.6631326959908,"youngword"
"2843",2843,210,50,"chemistry",4,782,1,"oldreal",1966,-0.321954572451587,"yes",6.6631326959908,"youngword"
"2844",2844,210,51,"willow",4,759,1,"oldreal",1966,-0.298535968102632,"yes",6.63331843328038,"oldword"
"2845",2845,210,52,"fried",2,1009,1,"iso",1966,-0.275117363753677,"yes",6.9177056098353,"oldword"
"2846",2846,210,53,"hymns",4,1089,1,"oldreal",1966,-0.251698759404723,"yes",6.99393297522319,"oldword"
"2847",2847,210,54,"dental",2,783,1,"iso",1966,-0.228280155055768,"yes",6.66440902035041,"oldword"
"2848",2848,210,54,"hymns",7,856,1,"youngreal",1966,-0.228280155055768,"yes",6.75343791859778,"oldword"
"2849",2849,210,57,"miners",4,1095,1,"oldreal",1966,-0.158024342008904,"yes",6.99942246750796,"oldword"
"2850",2850,210,58,"dye",2,718,1,"iso",1966,-0.13460573765995,"yes",6.57786135772105,"youngword"
"2851",2851,210,61,"intellectual",2,728,1,"iso",1966,-0.0643499246130858,"yes",6.59167373200866,"youngword"
"2852",2852,210,62,"reckon",7,1562,1,"youngreal",1966,-0.0409313202641312,"yes",7.35436233042148,"youngword"
"2853",2853,210,62,"libraries",2,979,1,"iso",1966,-0.0409313202641312,"yes",6.88755257166462,"oldword"
"2854",2854,210,63,"mittens",2,930,1,"iso",1966,-0.0175127159151765,"yes",6.83625927727707,"oldword"
"2855",2855,210,63,"mittens",2,930,1,"iso",1966,-0.0175127159151765,"yes",6.83625927727707,"oldword"
"2856",2856,210,64,"bitten",7,824,1,"youngreal",1966,0.00590588843377808,"yes",6.71538338633468,"youngword"
"2857",2857,210,64,"impressive",4,920,1,"oldreal",1966,0.00590588843377808,"yes",6.82546003625531,"youngword"
"2858",2858,210,65,"frighten",2,645,1,"iso",1966,0.0293244927827327,"yes",6.4707995037826,"oldword"
"2859",2859,210,65,"frighten",2,645,1,"iso",1966,0.0293244927827327,"yes",6.4707995037826,"oldword"
"2860",2860,210,66,"impressive",2,898,1,"iso",1966,0.0527430971316873,"yes",6.80128303447162,"youngword"
"2861",2861,210,69,"lifting",4,840,1,"oldreal",1966,0.122998910178551,"yes",6.73459165997295,"youngword"
"2862",2862,210,69,"depressing",7,878,1,"youngreal",1966,0.122998910178551,"yes",6.77878489768518,"youngword"
"2863",2863,210,71,"expensive",4,972,1,"oldreal",1966,0.16983611887646,"yes",6.880384082186,"youngword"
"2864",2864,210,72,"environment",2,651,1,"iso",1966,0.193254723225415,"yes",6.48004456192665,"youngword"
"2865",2865,210,72,"guide",4,987,1,"oldreal",1966,0.193254723225415,"yes",6.89568269774787,"youngword"
"2866",2866,210,75,"fireworks",2,779,1,"iso",1966,0.263510536272279,"yes",6.65929391968364,"oldword"
"2867",2867,210,75,"recite",7,1401,1,"youngreal",1966,0.263510536272279,"yes",7.24565506759454,"oldword"
"2868",2868,210,76,"silent",2,914,1,"iso",1966,0.286929140621233,"yes",6.81892406527552,"oldword"
"2869",2869,210,76,"silent",2,914,1,"iso",1966,0.286929140621233,"yes",6.81892406527552,"oldword"
"2870",2870,210,77,"reckon",4,1291,1,"oldreal",1966,0.310347744970188,"yes",7.16394668434255,"youngword"
"2871",2871,210,78,"guide",7,1241,1,"youngreal",1966,0.333766349319143,"yes",7.12447826249342,"youngword"
"2872",2872,210,79,"spirits",2,787,1,"iso",1966,0.357184953668097,"yes",6.66949808985788,"youngword"
"2873",2873,210,80,"depressing",4,1430,1,"oldreal",1966,0.380603558017052,"yes",7.26612877955645,"youngword"
"2874",2874,210,81,"bitten",4,638,1,"oldreal",1966,0.404022162366007,"yes",6.45990445437753,"youngword"
"2875",2875,210,91,"fridge",4,731,1,"oldreal",1966,0.638208205855553,"yes",6.59578051396131,"youngword"
"2876",2876,210,93,"chemistry",7,849,1,"youngreal",1966,0.685045414553462,"yes",6.74523634948436,"youngword"
"2877",2877,210,94,"electricity",7,671,1,"youngreal",1966,0.708464018902417,"yes",6.51025834052315,"oldword"
"2878",2878,210,96,"beg",7,696,1,"youngreal",1966,0.755301227600326,"yes",6.54678541076052,"oldword"
"2879",2879,210,98,"stress",4,755,1,"oldreal",1966,0.802138436298235,"yes",6.62804137617953,"youngword"
"2880",2880,210,100,"spirits",4,1086,1,"oldreal",1966,0.848975644996144,"yes",6.99117688712121,"youngword"
"2881",2881,210,103,"pencils",7,661,1,"youngreal",1966,0.919231458043008,"yes",6.49526555593701,"oldword"
"2882",2882,210,106,"video",7,1139,1,"youngreal",1966,0.989487271089872,"yes",7.03878354138854,"youngword"
"2883",2883,210,109,"seventh",7,1689,1,"youngreal",1966,1.05974308413674,"yes",7.43248380791712,"youngword"
"2884",2884,210,109,"recite",4,1594,1,"oldreal",1966,1.05974308413674,"yes",7.37462901521894,"oldword"
"2885",2885,210,111,"environment",4,1501,1,"oldreal",1966,1.10658029283465,"yes",7.31455283232408,"youngword"
"2886",2886,210,117,"fried",7,843,1,"youngreal",1966,1.24709191892837,"yes",6.73815249459596,"oldword"
"2887",2887,210,122,"physics",4,784,1,"oldreal",1966,1.36418494067315,"yes",6.66568371778241,"youngword"
"2888",2888,210,123,"video",4,657,1,"oldreal",1966,1.3876035450221,"yes",6.48920493132532,"youngword"
"2889",2889,210,124,"fireworks",4,564,1,"oldreal",1966,1.41102214937106,"yes",6.33682573114644,"oldword"
"2890",2890,210,124,"confectionery",7,618,0,"youngreal",1966,1.41102214937106,"yes",6.4281052726846,"oldword"
"2891",2891,210,127,"intellectual",4,1008,1,"oldreal",1966,1.48127796241792,"yes",6.91671502035361,"youngword"
"2892",2892,210,130,"expensive",7,1613,1,"youngreal",1966,1.55153377546478,"yes",7.38647084882989,"youngword"
"2893",2893,210,131,"permission",4,714,1,"oldreal",1966,1.57495237981374,"yes",6.57228254269401,"oldword"
"2894",2894,210,133,"pencils",4,1298,1,"oldreal",1966,1.62178958851165,"yes",7.1693500166706,"oldword"
"2895",2895,210,135,"dye",4,785,1,"oldreal",1966,1.66862679720956,"yes",6.66695679242921,"youngword"
"2896",2896,210,135,"idle",7,950,1,"youngreal",1966,1.66862679720956,"yes",6.85751406254539,"oldword"
"2897",2897,210,143,"delivered",4,1027,1,"oldreal",1966,1.85597563200119,"yes",6.93537044601511,"oldword"
"2898",2898,210,144,"dye",7,708,1,"youngreal",1966,1.87939423635015,"yes",6.56385552653213,"youngword"
"2899",2899,210,145,"libraries",4,667,1,"oldreal",1966,1.9028128406991,"yes",6.50428817353665,"oldword"
"2900",2900,210,146,"permission",7,689,1,"youngreal",1966,1.92623144504806,"yes",6.5366915975913,"oldword"
"2901",2901,210,154,"respected",7,826,1,"youngreal",1966,2.11358027983969,"yes",6.71780469502369,"oldword"
"2902",2902,210,157,"miners",7,987,1,"youngreal",1966,2.18383609288656,"yes",6.89568269774787,"oldword"
"2903",2903,210,158,"frighten",7,635,1,"youngreal",1966,2.20725469723551,"yes",6.45519856334012,"oldword"
"2904",2904,210,160,"silent",7,887,1,"youngreal",1966,2.25409190593342,"yes",6.78897174299217,"oldword"
"2905",2905,211,1,"chemistry",2,889,1,"iso",1993,-1.46946618555036,"no",6.79122146272619,"youngword"
"2906",2906,211,2,"guide",4,861,1,"oldreal",1993,-1.44604758120141,"no",6.75925527066369,"youngword"
"2907",2907,211,4,"impressive",4,691,1,"oldreal",1993,-1.3992103725035,"no",6.53958595561767,"youngword"
"2908",2908,211,4,"survival",2,829,1,"iso",1993,-1.3992103725035,"no",6.72142570079064,"youngword"
"2909",2909,211,6,"lifting",2,704,1,"iso",1993,-1.35237316380559,"no",6.55819780281227,"youngword"
"2910",2910,211,6,"lifting",4,846,1,"oldreal",1993,-1.35237316380559,"no",6.74170069465205,"youngword"
"2911",2911,211,7,"respected",2,724,1,"iso",1993,-1.32895455945663,"no",6.58617165485467,"oldword"
"2912",2912,211,7,"respected",2,724,1,"iso",1993,-1.32895455945663,"no",6.58617165485467,"oldword"
"2913",2913,211,7,"mittens",4,915,1,"oldreal",1993,-1.32895455945663,"no",6.82001636467413,"oldword"
"2914",2914,211,7,"mittens",4,915,1,"oldreal",1993,-1.32895455945663,"no",6.82001636467413,"oldword"
"2915",2915,211,8,"fireworks",2,694,1,"iso",1993,-1.30553595510768,"no",6.54391184556479,"oldword"
"2916",2916,211,8,"fireworks",2,694,1,"iso",1993,-1.30553595510768,"no",6.54391184556479,"oldword"
"2917",2917,211,11,"dental",2,731,1,"iso",1993,-1.23528014206082,"no",6.59578051396131,"oldword"
"2918",2918,211,13,"libraries",2,830,1,"iso",1993,-1.18844293336291,"no",6.72262979485545,"oldword"
"2919",2919,211,14,"permission",2,859,1,"iso",1993,-1.16502432901395,"no",6.75693238924755,"oldword"
